epoch, roc_train, roc_test, acc_train, acc_test, keep_prob, learning_rate, reg_strength, wwidth
1000, 0.56209, 0.56209, 0.617977, 0.614525, 0.2559108590720503, 2.296720284163477e-06, 1.0879735197384222e-08, 16
1000, 0.841591, 0.841591, 0.848315, 0.849162, 0.8560818179038241, 0.01282088893580688, 1.0632301524606276e-08, 18
1000, 0.367117, 0.367117, 0.514045, 0.536313, 0.2063331083259189, 2.3510640370096457e-06, 0.03477042056410472, 29
1000, 0.845331, 0.845331, 0.786517, 0.787709, 0.8343266613833595, 0.016613687554430535, 0.00209092394873669, 21
1000, 0.842234, 0.842234, 0.811798, 0.821229, 0.6636748060772046, 0.0009170794207018243, 6.423912944080567e-06, 11
1000, 0.681949, 0.681949, 0.68118, 0.664804, 0.8069349773063654, 1.6172862026394355e-05, 0.00038378072071571667, 6
1000, 0.701532, 0.701532, 0.703652, 0.692737, 0.3101474652914565, 1.4299716285006758e-05, 0.0004979491845777917, 28
1000, 0.787024, 0.787024, 0.779494, 0.765363, 0.770251502647856, 0.00015667542867147082, 4.0849244715522e-05, 14
1000, 0.808542, 0.808542, 0.720506, 0.77095, 0.6768414759146673, 0.0017147661014374695, 0.033499942988342746, 8
1000, 0.802075, 0.802075, 0.810393, 0.837989, 0.3741119763967493, 0.019845021890689145, 1.0007038362904467e-08, 20
1000, 0.588518, 0.588518, 0.55618, 0.631285, 0.6541344549335091, 2.325871721819084e-08, 2.8083606657278093e-10, 25
1000, 0.730135, 0.730135, 0.702247, 0.709497, 0.934402249350095, 4.003303454434555e-05, 1.2073933815917191e-06, 9
1000, 0.854733, 0.854733, 0.827247, 0.826816, 0.4840795973163082, 0.0004963547621647196, 5.214102874453819e-05, 47
1000, 0.557739, 0.557739, 0.525281, 0.486034, 0.21257905852687778, 2.9860110282438575e-09, 2.485804888110224e-06, 44
1000, 0.726444, 0.726444, 0.672753, 0.687151, 0.39996845628834365, 0.0008236887384995299, 0.3813960322915586, 33
1000, 0.360064, 0.360064, 0.358146, 0.312849, 0.38379460341257365, 7.169673391606312e-09, 2.0853597874629635e-08, 19
1000, 0.437076, 0.437076, 0.398876, 0.324022, 0.5229015154788158, 6.858851594120153e-10, 0.00044859118296558417, 25
1000, 0.875659, 0.875659, 0.844101, 0.837989, 0.6198474013105387, 0.0013340036852420426, 3.0357736727693634e-06, 42
1000, 0.698633, 0.698633, 0.700843, 0.703911, 0.9271530521792817, 2.0267053878721662e-05, 5.680907861018758e-05, 35
1000, 0.685184, 0.685184, 0.675562, 0.653631, 0.8356501648621533, 7.5109684135303505e-06, 9.492092481939545e-05, 34
1000, 0.352406, 0.352406, 0.393258, 0.396648, 0.7074983641101389, 1.8647449644424724e-09, 0.034301559306581686, 20
1000, 0.767117, 0.767117, 0.799157, 0.815642, 0.47093694013988313, 0.03739126604629661, 2.4355489018335055e-10, 42
1000, 0.814246, 0.814246, 0.799157, 0.810056, 0.6198280968652916, 0.0001544814247055798, 3.93283154689343e-05, 34
1000, 0.529883, 0.529883, 0.398876, 0.324022, 0.8693394543775759, 2.5646985293605955e-09, 7.538922279345685e-10, 2
1000, 0.464258, 0.464258, 0.398876, 0.324022, 0.7960501212473061, 1.5187373359578564e-08, 4.361726930621583e-08, 29
1000, 0.731785, 0.731785, 0.671348, 0.670391, 0.768221753453417, 0.0007932979459426408, 0.1256627130818652, 15
1000, 0.61797, 0.61797, 0.672753, 0.653631, 0.556722604697518, 3.9273628563079115e-06, 6.327039615804869e-09, 37
1000, 0.55018, 0.55018, 0.601124, 0.675978, 0.3216774927282557, 3.581111718992234e-06, 0.08536429532955297, 46
1000, 0.817664, 0.817664, 0.79073, 0.765363, 0.3952135316778752, 0.012568347863349842, 7.100464003249334e-05, 2
1000, 0.461919, 0.461919, 0.398876, 0.324022, 0.9945765008354579, 2.7847429481996494e-08, 0.9252217245641401, 21
1000, 0.605062, 0.605062, 0.613764, 0.653631, 0.3578371965341538, 1.7387010734879958e-10, 0.045672925489203126, 15
1000, 0.868908, 0.868908, 0.845506, 0.843575, 0.6065132551988813, 0.002597021925961157, 1.742913488656816e-09, 38
1000, 0.688156, 0.688156, 0.676966, 0.659218, 0.2839833753002589, 8.455732319099754e-06, 1.3870976258410758e-07, 33
1000, 0.648132, 0.648132, 0.678371, 0.687151, 0.3225025194692836, 2.9354812909675162e-05, 7.100835817694844e-06, 8
1000, 0.720909, 0.720909, 0.79073, 0.849162, 0.29662550277421434, 0.055304266147239094, 6.050117916044144e-07, 13
1000, 0.72372, 0.72372, 0.629214, 0.709497, 0.591117720080923, 0.010808366223634276, 0.7631089289694164, 33
1000, 0.482132, 0.482132, 0.398876, 0.324022, 0.3317784213740634, 5.842435371401658e-07, 1.041623522775703e-09, 46
1000, 0.777202, 0.777202, 0.76264, 0.776536, 0.6791184685665435, 6.874641461768914e-05, 0.0016238849614762807, 46
1000, 0.555018, 0.555018, 0.601124, 0.675978, 0.8448586603246826, 2.414990375591466e-07, 0.0004236352778337856, 29
1000, 0.865343, 0.865343, 0.841292, 0.810056, 0.6303934964838427, 0.0006638918437062967, 5.4570431358240766e-08, 40
1000, 0.655462, 0.655462, 0.63764, 0.698324, 0.6954866199261152, 9.68033428982793e-10, 3.712884533685421e-06, 42
1000, 0.854868, 0.854868, 0.830056, 0.821229, 0.9611646584015385, 0.0008724608321016337, 9.506013955398072e-10, 8
1000, 0.469876, 0.469876, 0.398876, 0.324022, 0.4255506168145372, 2.2556095150283943e-10, 0.001340442651060333, 2
1000, 0.583139, 0.583139, 0.563202, 0.575419, 0.31838009334920453, 8.87139099959949e-10, 0.003603676790812471, 38
1000, 0.542775, 0.542775, 0.601124, 0.675978, 0.6740132884102192, 2.8180368864963234e-09, 4.6062808761433073e-08, 43
1000, 0.85571, 0.85571, 0.821629, 0.832402, 0.4685699311207436, 0.0019783363239165735, 7.167615515442263e-07, 16
1000, 0.578066, 0.578066, 0.59691, 0.687151, 0.9689729169051364, 2.9903682282346436e-09, 4.468078333115425e-05, 49
1000, 0.36597, 0.36597, 0.382022, 0.329609, 0.8206939181006334, 2.9612320456987044e-07, 0.10809163022813846, 8
1000, 0.543039, 0.543039, 0.498596, 0.47486, 0.8196793308035639, 3.5065314751818064e-08, 3.5214877255962493e-09, 7
1000, 0.64354, 0.64354, 0.679775, 0.664804, 0.6311619185805313, 1.3666385229262062e-05, 5.099407499356372e-08, 45
1000, 0.778897, 0.778897, 0.751405, 0.765363, 0.7095048902198215, 0.00013140455686637534, 2.6912302552776706e-08, 10
1000, 0.627264, 0.627264, 0.601124, 0.675978, 0.562708447869, 0.09065321455038958, 0.6495111703402842, 11
1000, 0.396187, 0.396187, 0.450843, 0.391061, 0.759321163690059, 3.93557285361041e-06, 0.026149004928691676, 23
1000, 0.495104, 0.495104, 0.424157, 0.329609, 0.3687591823879437, 2.142530107487713e-10, 2.9619851774439916e-05, 24
1000, 0.85258, 0.85258, 0.823034, 0.804469, 0.29588143030263564, 0.000712239265024296, 2.9577453110565312e-05, 49
1000, 0.540017, 0.540017, 0.591292, 0.670391, 0.9877659934414731, 4.050508635386874e-10, 0.2987899242739906, 20
1000, 0.65998, 0.65998, 0.601124, 0.603352, 0.9509447793961796, 3.8113237649091053e-10, 0.8124723664933872, 37
1000, 0.700051, 0.700051, 0.619382, 0.620112, 0.30608554288897016, 7.325657526866926e-09, 7.551787195712758e-05, 3
1000, 0.750446, 0.750446, 0.72191, 0.743017, 0.8116250813378112, 7.603578227228955e-05, 0.0001249539404897173, 16
1000, 0.606842, 0.606842, 0.573034, 0.625698, 0.21008066773976364, 9.243117328022532e-10, 0.005498482310726833, 31
1000, 0.326386, 0.326386, 0.457865, 0.435754, 0.9077418020277419, 2.8110772145382655e-06, 4.318075093641788e-09, 14
1000, 0.57888, 0.57888, 0.601124, 0.675978, 0.6933603812833926, 4.989301320004743e-10, 0.00037256187222696653, 22
1000, 0.432684, 0.432684, 0.445225, 0.379888, 0.24739565481543774, 1.4068754262249703e-08, 2.4905168864612314e-09, 31
1000, 0.519828, 0.519828, 0.601124, 0.675978, 0.41392517430642456, 6.144495236084701e-06, 5.382269381657406e-07, 9
1000, 0.447605, 0.447605, 0.411517, 0.329609, 0.7217375011957279, 3.638781651697143e-08, 1.1967498013585378e-05, 33
1000, 0.459275, 0.459275, 0.398876, 0.324022, 0.8092802871906903, 3.2026411172493065e-08, 4.2647190781466815e-06, 36
1000, 0.556539, 0.556539, 0.672753, 0.653631, 0.6638662661338246, 4.000873742775124e-06, 3.5538431344103105e-06, 37
1000, 0.8795, 0.8795, 0.859551, 0.821229, 0.8222215679443374, 0.004675495306029185, 3.2897231495601733e-07, 47
1000, 0.328493, 0.328493, 0.377809, 0.391061, 0.9804631403138762, 3.5094383619900857e-09, 0.0006362216682771097, 7
1000, 0.531995, 0.531995, 0.601124, 0.675978, 0.2860521907668041, 1.4594444137721866e-06, 1.8652498796603983e-09, 33
1000, 0.620257, 0.620257, 0.682584, 0.664804, 0.7684702511899348, 2.3617348538071533e-05, 0.013069265282262607, 10
1000, 0.821734, 0.821734, 0.807584, 0.793296, 0.22598541623916477, 0.0060642642614923015, 6.431990012268401e-10, 41
1000, 0.825402, 0.825402, 0.780899, 0.821229, 0.775407335758507, 0.00034663670692599365, 0.015386826279682847, 34
1000, 0.834183, 0.834183, 0.789326, 0.837989, 0.721932842106932, 0.00042196101468697613, 0.012625412017763868, 43
1000, 0.44059, 0.44059, 0.412921, 0.329609, 0.7477873419216405, 7.771981786071578e-07, 1.4589248918648063e-09, 47
1000, 0.873998, 0.873998, 0.831461, 0.865922, 0.9865946439331963, 0.0032067752006284707, 0.0005344611151945516, 27
1000, 0.712778, 0.712778, 0.658708, 0.698324, 0.25611267319701664, 0.0022548776458554097, 0.40612422340580595, 8
1000, 0.688529, 0.688529, 0.610955, 0.608939, 0.4914481525939738, 9.755979809547582e-08, 5.298974762004295e-05, 24
1000, 0.393627, 0.393627, 0.446629, 0.385475, 0.9164805056207328, 5.584813506090181e-07, 0.8615183450286152, 16
1000, 0.487246, 0.487246, 0.625, 0.687151, 0.7055686638681606, 2.969142264412473e-06, 1.7948682720766406e-10, 40
1000, 0.828761, 0.828761, 0.824438, 0.837989, 0.5757281485611778, 0.018402188443416824, 1.8708598400010608e-08, 26
1000, 0.684532, 0.684532, 0.68118, 0.675978, 0.46756189654553193, 1.4112022578747524e-05, 6.425569141934438e-08, 11
1000, 0.540846, 0.540846, 0.598315, 0.664804, 0.8509532991076514, 5.238179734337766e-10, 0.6568293094893138, 21
1000, 0.603751, 0.603751, 0.563202, 0.597765, 0.522189421063173, 4.983981728293775e-10, 0.04629233969140669, 41
1000, 0.464108, 0.464108, 0.398876, 0.324022, 0.23604436963495418, 3.5558605493426238e-09, 0.2927719858715946, 7
1000, 0.331521, 0.331521, 0.373596, 0.324022, 0.5750563756360731, 5.362038657847242e-10, 2.2765529644251755e-05, 21
1000, 0.741007, 0.741007, 0.70927, 0.72067, 0.7637614395838732, 5.664753463333169e-05, 0.0016069026980858338, 12
1000, 0.850633, 0.850633, 0.821629, 0.826816, 0.5528692254295923, 0.0005237346695694576, 7.931551554729812e-10, 37
1000, 0.573158, 0.573158, 0.601124, 0.675978, 0.8962631557746554, 3.6081157715630216e-07, 0.020392913236424698, 14
1000, 0.474518, 0.474518, 0.549157, 0.603352, 0.6028158781463088, 9.786573208362659e-09, 1.3877132401545828e-08, 11
1000, 0.851818, 0.851818, 0.830056, 0.865922, 0.8090321974819761, 0.00602398766048246, 8.15196294924251e-05, 41
1000, 0.745771, 0.745771, 0.703652, 0.709497, 0.25073177575129535, 0.00014834791670071014, 0.03875422514222258, 46
1000, 0.504625, 0.504625, 0.519663, 0.541899, 0.728481189780275, 7.643334280455039e-10, 3.760996937360878e-07, 40
1000, 0.418356, 0.418356, 0.469101, 0.402235, 0.637093119196493, 1.4118960291670295e-10, 0.0001830037903809084, 35
1000, 0.732202, 0.732202, 0.671348, 0.675978, 0.5975324413655705, 0.0007384215764397033, 0.16045652251917075, 42
1000, 0.53237, 0.53237, 0.601124, 0.675978, 0.9530638632038302, 2.6170207601270042e-08, 2.3197218819207707e-10, 3
1000, 0.52683, 0.52683, 0.601124, 0.675978, 0.8371009580391011, 1.866600640330327e-06, 1.2923204901168149e-10, 10
1000, 0.849671, 0.849671, 0.844101, 0.832402, 0.7044893232249709, 0.004715394252235393, 2.0629180088913407e-06, 49
1000, 0.729547, 0.729547, 0.702247, 0.703911, 0.5705223119855185, 6.188983920993583e-05, 3.825634932815815e-05, 9
1000, 0.555252, 0.555252, 0.571629, 0.575419, 0.6061761463085098, 4.568693207656623e-07, 5.304073721874908e-07, 46
1000, 0.649896, 0.649896, 0.691011, 0.675978, 0.7006714530657936, 1.5267283466085485e-05, 4.005826384959292e-09, 13
1000, 0.565288, 0.565288, 0.601124, 0.675978, 0.639277086395903, 1.7891438588024043e-06, 0.02656764826932606, 49
1000, 0.543806, 0.543806, 0.601124, 0.675978, 0.7145157928546819, 2.38122196823846e-10, 8.787258318264175e-06, 38
1000, 0.684436, 0.684436, 0.689607, 0.681564, 0.6663506129205581, 1.1501403324067531e-05, 0.027587002505965203, 18
1000, 0.819793, 0.819793, 0.803371, 0.826816, 0.27416255981342685, 0.009127472235497527, 6.435366200773001e-06, 24
1000, 0.67277, 0.67277, 0.738764, 0.692737, 0.31742841416189976, 0.07590183688506169, 7.224271194763007e-08, 36
1000, 0.374701, 0.374701, 0.414326, 0.418994, 0.8208147646312842, 2.2177432391951208e-08, 0.005435197007949763, 48
1000, 0.819094, 0.819094, 0.81882, 0.821229, 0.62109179319853, 0.02258279098025016, 6.084829990225391e-08, 18
1000, 0.857388, 0.857388, 0.801966, 0.832402, 0.4515375263060943, 0.0029415042747895303, 5.8571643233596254e-08, 5
1000, 0.694754, 0.694754, 0.622191, 0.608939, 0.8331728393101479, 1.916958911304134e-06, 0.0984148529572235, 33
1000, 0.733287, 0.733287, 0.672753, 0.659218, 0.549812777850162, 0.00042337110651956235, 0.09645342127111971, 30
1000, 0.870203, 0.870203, 0.841292, 0.837989, 0.7737376195504095, 0.0010825900767254006, 1.787037426067534e-05, 22
1000, 0.598669, 0.598669, 0.623595, 0.642458, 0.8267420593147736, 2.2391310149864854e-06, 0.16839411208716512, 30
1000, 0.451559, 0.451559, 0.398876, 0.324022, 0.7844669244482898, 1.1972333260497543e-10, 6.559488544770437e-05, 31
1000, 0.528054, 0.528054, 0.585674, 0.659218, 0.5494533274054785, 1.328656838532076e-08, 8.800372205216598e-10, 27
1000, 0.734008, 0.734008, 0.689607, 0.681564, 0.9865298228971116, 6.189340029039385e-06, 0.00026637180778135743, 17
1000, 0.733527, 0.733527, 0.662921, 0.698324, 0.3030427906303088, 0.003566856972464887, 0.32240301132062094, 46
1000, 0.549892, 0.549892, 0.601124, 0.675978, 0.34392284401548273, 7.413061617407815e-10, 1.5525202673510119e-09, 29
1000, 0.842027, 0.842027, 0.830056, 0.860335, 0.6000121622428268, 0.005509545094222634, 1.304874456566328e-09, 29
1000, 0.647587, 0.647587, 0.594101, 0.614525, 0.6838970867502685, 5.383399368458628e-07, 4.0877137734017364e-06, 42
1000, 0.86594, 0.86594, 0.828652, 0.810056, 0.9489178464196697, 0.0015382581315732313, 6.835745295100034e-05, 8
1000, 0.486859, 0.486859, 0.407303, 0.324022, 0.8010283570549614, 2.826537024695371e-08, 4.608967401492772e-09, 27
1000, 0.448195, 0.448195, 0.398876, 0.324022, 0.24486048893759824, 5.456780990937297e-10, 8.065640300008343e-08, 2
1000, 0.453773, 0.453773, 0.410112, 0.329609, 0.5153432291788322, 6.622558517263483e-07, 3.768015334608529e-09, 34
1000, 0.876449, 0.876449, 0.830056, 0.843575, 0.701548665161333, 0.001888026411724014, 0.0008265894081985934, 44
1000, 0.680328, 0.680328, 0.601124, 0.675978, 0.7790716689104318, 0.060943504521111344, 0.34433111033897684, 16
1000, 0.83938, 0.83938, 0.816011, 0.787709, 0.7657229981519609, 0.0003313895078874113, 2.424539729215865e-07, 27
1000, 0.847798, 0.847798, 0.824438, 0.826816, 0.7974164330363191, 0.0003545511540846291, 0.0008721499227745603, 48
1000, 0.439287, 0.439287, 0.467697, 0.396648, 0.8877632097085879, 1.6219184997487323e-10, 4.5551199328200646e-08, 33
1000, 0.628076, 0.628076, 0.657303, 0.653631, 0.39555190523767697, 4.808269027290912e-06, 0.11462921023572595, 17
1000, 0.407872, 0.407872, 0.397472, 0.329609, 0.3046550804937031, 6.01779443976034e-08, 3.166120681238081e-05, 31
1000, 0.379728, 0.379728, 0.398876, 0.324022, 0.3324514008377665, 3.6725645188609e-08, 0.0002880471193004409, 46
1000, 0.534802, 0.534802, 0.594101, 0.670391, 0.2540683172007543, 1.7780028984730398e-10, 2.549847921687862e-07, 12
1000, 0.469515, 0.469515, 0.398876, 0.324022, 0.5178014872325265, 1.6284971992172616e-07, 3.1965421175458736e-10, 40
1000, 0.485843, 0.485843, 0.408708, 0.329609, 0.921472634077235, 5.815208041013072e-07, 0.038169346163089014, 25
1000, 0.657306, 0.657306, 0.601124, 0.675978, 0.20510681222819419, 0.05896501801099284, 0.0005895190551410591, 4
1000, 0.724119, 0.724119, 0.674157, 0.675978, 0.9834477848293892, 0.00021164011126945836, 0.21706525401253704, 32
1000, 0.56498, 0.56498, 0.695225, 0.664804, 0.9299361567092013, 2.7284507372081284e-06, 0.0719690386438094, 39
1000, 0.535425, 0.535425, 0.601124, 0.675978, 0.8327994626214794, 4.6203328228458074e-07, 5.076915449670257e-06, 8
1000, 0.691644, 0.691644, 0.664326, 0.642458, 0.45594316480551567, 0.0009671173004395819, 0.07913226077889965, 3
1000, 0.860997, 0.860997, 0.828652, 0.832402, 0.5020767189491337, 0.0009162008426705831, 2.4644838700762398e-06, 25
1000, 0.519153, 0.519153, 0.601124, 0.675978, 0.9712135366323003, 6.57689792669495e-10, 1.2187052474491075e-05, 13
1000, 0.839282, 0.839282, 0.810393, 0.815642, 0.40448389962733633, 0.0006632322475149129, 6.428769693282628e-08, 12
1000, 0.453155, 0.453155, 0.410112, 0.318436, 0.402653391308081, 7.712122318137518e-07, 0.953290772210541, 30
1000, 0.373855, 0.373855, 0.390449, 0.351955, 0.6529892397080408, 1.918429922540015e-08, 0.003597513263293821, 5
1000, 0.431653, 0.431653, 0.439607, 0.47486, 0.9157852753758615, 4.924963176883796e-10, 2.2615910525974757e-05, 41
1000, 0.379667, 0.379667, 0.41573, 0.402235, 0.4704728297963927, 3.5614444205462456e-09, 0.04211610253888322, 38
1000, 0.593961, 0.593961, 0.615169, 0.603352, 0.9792461302088797, 2.2842829672291155e-07, 0.09243431720667192, 27
1000, 0.55617, 0.55617, 0.601124, 0.675978, 0.42184014207231907, 4.969691479033676e-07, 0.004384143138136088, 38
1000, 0.607438, 0.607438, 0.622191, 0.670391, 0.28931948382889794, 3.6750594842343174e-06, 2.0235846620852023e-07, 35
1000, 0.860463, 0.860463, 0.842697, 0.843575, 0.6512826534289143, 0.003047699693558999, 1.0191402505425816e-05, 35
1000, 0.661266, 0.661266, 0.688202, 0.664804, 0.4860655319602216, 1.0163885392992168e-05, 6.808317219926916e-10, 2
1000, 0.420488, 0.420488, 0.398876, 0.324022, 0.4505302385040324, 1.4085398655783183e-09, 1.810292864792936e-10, 2
1000, 0.473123, 0.473123, 0.508427, 0.541899, 0.7603946783224804, 7.061548996698958e-08, 1.7051202893579267e-08, 37
1000, 0.32841, 0.32841, 0.398876, 0.391061, 0.25906116833304776, 9.675738157018331e-07, 1.5067248100632148e-10, 36
1000, 0.753735, 0.753735, 0.698034, 0.726257, 0.31045232213575524, 0.005893581888551837, 0.029308890269164417, 18
1000, 0.750895, 0.750895, 0.713483, 0.726257, 0.8414702607375786, 6.566754254597914e-05, 4.193184542131795e-06, 9
1000, 0.714185, 0.714185, 0.675562, 0.681564, 0.8277480189854078, 0.00017192486843073214, 0.6046127569177404, 15
1000, 0.668367, 0.668367, 0.66573, 0.636872, 0.5387861323501455, 8.060589887016633e-06, 1.4639473797991775e-09, 32
1000, 0.551814, 0.551814, 0.601124, 0.675978, 0.7340523837866042, 5.164305125248828e-09, 0.5073943430373553, 9
1000, 0.871104, 0.871104, 0.81882, 0.888268, 0.9795367544953142, 0.005929411548351535, 0.0005984627473222594, 28
1000, 0.658353, 0.658353, 0.662921, 0.692737, 0.7657642703926444, 3.108877747420292e-07, 0.0002005145834003091, 19
1000, 0.729013, 0.729013, 0.702247, 0.709497, 0.7523860297863356, 1.6842820436661163e-05, 1.1800360059804502e-05, 38
1000, 0.468046, 0.468046, 0.525281, 0.486034, 0.5727375244696418, 2.351331790313258e-06, 1.6169862833534826e-06, 25
1000, 0.507354, 0.507354, 0.601124, 0.675978, 0.8307224585670527, 4.593865999445306e-08, 0.0016667036751067895, 40
1000, 0.350318, 0.350318, 0.428371, 0.396648, 0.5769660368773915, 8.36474339015027e-09, 0.09236298615702293, 24
1000, 0.549952, 0.549952, 0.601124, 0.675978, 0.7981940631180968, 1.0294060134649973e-07, 1.6909515241616785e-08, 38
1000, 0.699555, 0.699555, 0.651685, 0.698324, 0.39475734571491494, 0.020810236373882452, 0.010628208390677369, 43
1000, 0.633027, 0.633027, 0.610955, 0.597765, 0.5879374459304709, 2.8323203582545867e-06, 0.0036013100601662296, 11
1000, 0.42436, 0.42436, 0.466292, 0.486034, 0.801663068004401, 6.772666706884301e-09, 9.824267911882013e-09, 48
1000, 0.313805, 0.313805, 0.386236, 0.379888, 0.9496956838312245, 1.4725818762377036e-07, 0.7749884448971442, 19
1000, 0.452101, 0.452101, 0.398876, 0.324022, 0.39974393042650214, 6.6078851788116405e-09, 0.0018734988500485072, 21
1000, 0.763751, 0.763751, 0.744382, 0.748603, 0.5367743482122649, 9.162281959041212e-05, 6.243352887455682e-08, 23
1000, 0.826665, 0.826665, 0.80618, 0.793296, 0.2887607854038427, 0.007187266684061052, 1.4235979106053182e-05, 39
1000, 0.72377, 0.72377, 0.650281, 0.698324, 0.817762950714229, 0.0028318737053333104, 0.8735182139759199, 21
1000, 0.822483, 0.822483, 0.799157, 0.798883, 0.5157333196022864, 0.002978893472183226, 2.4844457891925686e-06, 3
1000, 0.651563, 0.651563, 0.668539, 0.726257, 0.8508860066098716, 1.0520775443735973e-06, 4.411757319914789e-06, 28
1000, 0.795324, 0.795324, 0.792135, 0.782123, 0.6355958227441676, 0.00010745402267293034, 5.5714353938108294e-08, 46
1000, 0.403928, 0.403928, 0.484551, 0.368715, 0.35272571102595124, 9.225208624134497e-09, 8.448951614795741e-07, 34
1000, 0.824485, 0.824485, 0.821629, 0.843575, 0.7015979832953738, 0.02038856855521917, 6.031197882170209e-08, 31
1000, 0.502376, 0.502376, 0.595506, 0.698324, 0.5103749040195986, 1.5817951807274125e-06, 0.023082261886460904, 33
1000, 0.529828, 0.529828, 0.588483, 0.692737, 0.8246918650458299, 4.267730678258283e-09, 3.101161388600159e-07, 24
1000, 0.441798, 0.441798, 0.412921, 0.312849, 0.20679088436757376, 2.1525287152988765e-09, 0.009496176482257401, 25
1000, 0.538913, 0.538913, 0.595506, 0.698324, 0.9013910918492598, 5.548154101159362e-10, 2.2387503743662763e-07, 29
1000, 0.796805, 0.796805, 0.766854, 0.837989, 0.2714688830158358, 0.00038739371664352424, 0.00239249165773732, 3
1000, 0.822378, 0.822378, 0.755618, 0.865922, 0.22480250875763927, 0.007116048189837305, 0.006456080428145802, 14
1000, 0.822783, 0.822783, 0.793539, 0.843575, 0.489289029054404, 0.008983097419456637, 0.00016643758305153852, 38
1000, 0.631162, 0.631162, 0.651685, 0.726257, 0.5634083499516401, 7.318814537964463e-06, 4.0340502802142064e-08, 5
1000, 0.822463, 0.822463, 0.808989, 0.849162, 0.6820294697919073, 0.005828928564112232, 2.259993061601973e-10, 7
1000, 0.669272, 0.669272, 0.669944, 0.75419, 0.694515649786668, 1.773652143810071e-05, 3.385651076095895e-05, 14
1000, 0.540984, 0.540984, 0.595506, 0.698324, 0.9820959326256318, 1.5183014487660588e-07, 0.0884400221979306, 19
1000, 0.837334, 0.837334, 0.797753, 0.849162, 0.22174736343123957, 0.004412666159331635, 1.1734662993224234e-06, 29
1000, 0.842468, 0.842468, 0.80618, 0.843575, 0.53354816431961, 0.001188271518331458, 0.005805989459519326, 8
1000, 0.549929, 0.549929, 0.595506, 0.698324, 0.45439555117674524, 4.7996329716081135e-08, 0.00011612163652500731, 25
1000, 0.449477, 0.449477, 0.595506, 0.698324, 0.9229127668396886, 1.2323708590490264e-06, 0.10990146490567494, 12
1000, 0.41551, 0.41551, 0.481742, 0.368715, 0.8101159231587463, 1.5397254664647326e-10, 1.191256388647983e-08, 4
1000, 0.87481, 0.87481, 0.853933, 0.849162, 0.8414318789250705, 0.0011838153724824504, 1.570985451515478e-07, 26
1000, 0.547191, 0.547191, 0.595506, 0.698324, 0.9076146519184889, 1.790642573479304e-07, 0.06912575004431983, 46
1000, 0.685052, 0.685052, 0.672753, 0.759777, 0.7896195492337756, 2.160974536591168e-05, 0.020715142741039205, 10
1000, 0.802852, 0.802852, 0.738764, 0.837989, 0.24749317800045062, 0.008232782022832601, 0.007258928610613744, 47
1000, 0.775027, 0.775027, 0.699438, 0.793296, 0.9217423461157723, 0.0017701626439365068, 0.05101721513723745, 33
1000, 0.469337, 0.469337, 0.404494, 0.301676, 0.538682790965619, 1.0030761462851116e-08, 4.458365184406502e-05, 45
1000, 0.873922, 0.873922, 0.828652, 0.854749, 0.646542412055674, 0.0036924714121173824, 0.000766119428456154, 19
1000, 0.389189, 0.389189, 0.396067, 0.379888, 0.5836303418748852, 7.097733244266103e-10, 0.013441555302315914, 6
1000, 0.722606, 0.722606, 0.700843, 0.793296, 0.3923287577796466, 6.179593616315005e-05, 1.5344647782352547e-07, 45
1000, 0.534145, 0.534145, 0.595506, 0.698324, 0.9232632318540774, 6.187695622499689e-10, 0.019700006309990983, 4
1000, 0.490691, 0.490691, 0.428371, 0.324022, 0.7667307012190476, 4.86942573618676e-10, 2.656736530751921e-06, 40
1000, 0.661368, 0.661368, 0.577247, 0.592179, 0.5065521369101043, 7.442120073110264e-10, 8.099797436976321e-08, 3
1000, 0.792351, 0.792351, 0.79073, 0.854749, 0.8869490379309974, 0.0757897714788956, 1.589483700711e-05, 11
1000, 0.834986, 0.834986, 0.83427, 0.860335, 0.7331473501899544, 0.008771038768489774, 8.826041735605393e-10, 43
1000, 0.538704, 0.538704, 0.595506, 0.698324, 0.9435245276912678, 6.996218979187869e-08, 0.00699294164463398, 7
1000, 0.534918, 0.534918, 0.595506, 0.698324, 0.6962871221787286, 2.1618092788922585e-07, 0.0008159548032310957, 48
1000, 0.35784, 0.35784, 0.421348, 0.329609, 0.2668898043107193, 2.166062356559814e-07, 1.141760302238266e-06, 24
1000, 0.860765, 0.860765, 0.814607, 0.860335, 0.607856882790852, 0.001916319230719637, 6.700449202229373e-08, 16
1000, 0.814132, 0.814132, 0.794944, 0.843575, 0.42688946090717583, 0.0002670694970827045, 0.000193554096706592, 15
1000, 0.672531, 0.672531, 0.601124, 0.715084, 0.46586209712388493, 3.38964846639102e-08, 0.003241794725164592, 42
1000, 0.663154, 0.663154, 0.599719, 0.648045, 0.9765539893054895, 7.972997894535334e-08, 0.02914073735357938, 36
1000, 0.723554, 0.723554, 0.703652, 0.765363, 0.5947549869140967, 3.68000497061264e-05, 1.6802221929489122e-05, 49
1000, 0.754502, 0.754502, 0.766854, 0.837989, 0.47753841726982044, 0.0003074871079293322, 1.6753758022904675e-06, 2
1000, 0.870211, 0.870211, 0.84691, 0.815642, 0.9751304002764887, 0.0006753011589204249, 0.00046668117348824193, 37
1000, 0.399463, 0.399463, 0.408708, 0.391061, 0.9647121015190296, 1.9096970904857882e-07, 2.359557297055802e-10, 24
